crop,state,date,avg_modal_price
onion,Himachal Pradesh,2023-08-31,2129.1666666666665
onion,Himachal Pradesh,2024-01-31,2973.3098591549297
onion,Himachal Pradesh,2024-02-29,3175.793103448276
onion,Himachal Pradesh,2024-03-31,3239.1455696202534
onion,Himachal Pradesh,2024-04-30,3453.550295857988
onion,Himachal Pradesh,2024-05-31,3388.5164835164837
onion,Himachal Pradesh,2024-06-30,3225.3092783505153
onion,Himachal Pradesh,2024-07-31,3456.5602836879434
onion,Himachal Pradesh,2024-08-31,3385.96875
onion,Himachal Pradesh,2024-09-30,3292.8164556962024
onion,Himachal Pradesh,2024-10-31,3477.076271186441
onion,Himachal Pradesh,2024-11-30,3637.701612903226
onion,Himachal Pradesh,2024-12-31,3380.143884892086
onion,Himachal Pradesh,2025-01-31,2280.6716417910447
onion,Himachal Pradesh,2025-02-28,1956.641791044776
onion,Himachal Pradesh,2025-03-31,2187.8846153846152
onion,Himachal Pradesh,2025-04-30,2225.3676470588234
onion,Himachal Pradesh,2025-05-31,2140.6593406593406
onion,Himachal Pradesh,2025-06-30,2268.0588235294117
onion,Himachal Pradesh,2025-07-31,2297.608695652174
onion,Himachal Pradesh,2025-08-31,2122.6984126984125
onion,Himachal Pradesh,2025-09-30,1971.6666666666667
onion,Himachal Pradesh,2025-10-31,2322.9518072289156
onion,Himachal Pradesh,2025-11-30,2514.5522388059703
onion,Himachal Pradesh,2025-12-31,2579.5833333333335
onion,Jammu & Kashmir,2024-01-31,2734.722222222222
onion,Jammu & Kashmir,2024-02-29,3368.2926829268295
onion,Jammu & Kashmir,2024-03-31,3360.2272727272725
onion,Jammu & Kashmir,2024-04-30,3369.230769230769
onion,Jammu & Kashmir,2024-05-31,3592.1052631578946
onion,Jammu & Kashmir,2024-06-30,3255.769230769231
onion,Jammu & Kashmir,2024-07-31,3594.1176470588234
onion,Jammu & Kashmir,2024-08-31,3428.787878787879
onion,Jammu & Kashmir,2024-09-30,3317.777777777778
onion,Jammu & Kashmir,2024-10-31,3354.878048780488
onion,Jammu & Kashmir,2024-11-30,3631.5789473684213
onion,Jammu & Kashmir,2024-12-31,3475.0
onion,Jammu & Kashmir,2025-01-31,2332.1428571428573
onion,Jammu & Kashmir,2025-02-28,1896.1538461538462
onion,Jammu & Kashmir,2025-03-31,2123.529411764706
onion,Jammu & Kashmir,2025-04-30,2176.6666666666665
onion,Jammu & Kashmir,2025-05-31,2162.5
onion,Jammu & Kashmir,2025-06-30,2362.5
onion,Jammu & Kashmir,2025-07-31,2547.5
onion,Jammu & Kashmir,2025-08-31,2391.304347826087
onion,Jammu & Kashmir,2025-09-30,1804.1666666666667
onion,Jammu & Kashmir,2025-10-31,2383.3333333333335
onion,Jammu & Kashmir,2025-11-30,2450.0
onion,Jammu & Kashmir,2025-12-31,2431.818181818182
onion,Jammu And Kashmir,2023-07-31,1775.0
onion,Jammu And Kashmir,2023-08-31,1725.0
onion,Jammu And Kashmir,2024-01-31,2966.6666666666665
onion,Jammu And Kashmir,2024-02-29,3418.8888888888887
onion,Jammu And Kashmir,2024-03-31,3275.0
onion,Jammu And Kashmir,2024-04-30,3362.5
onion,Jammu And Kashmir,2024-05-31,3218.181818181818
onion,Jammu And Kashmir,2024-06-30,3012.5
onion,Jammu And Kashmir,2024-07-31,3608.3333333333335
onion,Jammu And Kashmir,2024-08-31,2821.4285714285716
onion,Jammu And Kashmir,2024-09-30,3622.222222222222
onion,Jammu And Kashmir,2024-10-31,2907.1428571428573
onion,Jammu And Kashmir,2024-11-30,3528.5714285714284
onion,Jammu And Kashmir,2024-12-31,3188.8888888888887
onion,Jammu And Kashmir,2025-02-28,2250.0
onion,Jammu And Kashmir,2025-03-31,3100.0
onion,Jammu And Kashmir,2025-05-31,2250.0
onion,Jammu And Kashmir,2025-06-30,2275.0
onion,Jammu And Kashmir,2025-07-31,2900.0
onion,Jammu And Kashmir,2025-08-31,3100.0
onion,Jammu And Kashmir,2025-09-30,2300.0
onion,Jammu And Kashmir,2025-10-31,2700.0
onion,Jammu And Kashmir,2025-11-30,2375.0
onion,Jammu And Kashmir,2025-12-31,3100.0
onion,Karnataka,2023-07-31,1650.8
onion,Karnataka,2023-08-31,1429.0
onion,Karnataka,2024-01-31,2086.394230769231
onion,Karnataka,2024-02-29,2230.6260869565217
onion,Karnataka,2024-03-31,2347.756097560976
onion,Karnataka,2024-04-30,2520.6456692913384
onion,Karnataka,2024-05-31,2434.902255639098
onion,Karnataka,2024-06-30,2399.7434210526317
onion,Karnataka,2024-07-31,2405.0795454545455
onion,Karnataka,2024-08-31,2420.4112903225805
onion,Karnataka,2024-09-30,2483.5175438596493
onion,Karnataka,2024-10-31,2401.734939759036
onion,Karnataka,2024-11-30,2424.974025974026
onion,Karnataka,2024-12-31,2501.648936170213
onion,Karnataka,2025-01-31,2135.25
onion,Karnataka,2025-02-28,1574.6470588235295
onion,Karnataka,2025-03-31,2005.6666666666667
onion,Karnataka,2025-04-30,2000.5882352941176
onion,Karnataka,2025-05-31,2054.5333333333333
onion,Karnataka,2025-06-30,2074.277777777778
onion,Karnataka,2025-07-31,2062.2916666666665
onion,Karnataka,2025-08-31,2044.1666666666667
onion,Karnataka,2025-09-30,1673.6315789473683
onion,Karnataka,2025-10-31,2239.7
onion,Karnataka,2025-11-30,2453.68
onion,Karnataka,2025-12-31,2328.1666666666665
onion,Kerala,2023-07-31,3812.676056338028
onion,Kerala,2023-08-31,3836.8888888888887
onion,Kerala,2024-01-31,4612.684931506849
onion,Kerala,2024-02-29,4828.4350132626
onion,Kerala,2024-03-31,4837.4225
onion,Kerala,2024-04-30,4993.542713567839
onion,Kerala,2024-05-31,4761.85520361991
onion,Kerala,2024-06-30,4800.9650924024645
onion,Kerala,2024-07-31,4707.188405797101
onion,Kerala,2024-08-31,4719.604938271605
onion,Kerala,2024-09-30,4749.870801033591
onion,Kerala,2024-10-31,4731.729106628242
onion,Kerala,2024-11-30,5060.8069164265125
onion,Kerala,2024-12-31,4831.77304964539
onion,Kerala,2025-01-31,4309.473684210527
onion,Kerala,2025-02-28,4113.705882352941
onion,Kerala,2025-03-31,4074.463276836158
onion,Kerala,2025-04-30,4035.875
onion,Kerala,2025-05-31,3731.6826923076924
onion,Kerala,2025-06-30,4322.353773584906
onion,Kerala,2025-07-31,4246.233766233766
onion,Kerala,2025-08-31,4027.897435897436
onion,Kerala,2025-09-30,3889.723756906077
onion,Kerala,2025-10-31,4072.1397379912664
onion,Kerala,2025-11-30,4205.190476190476
onion,Kerala,2025-12-31,4406.881720430108
onion,Madhya Pradesh,2023-07-31,893.3333333333334
onion,Madhya Pradesh,2023-08-31,871.6666666666666
onion,Madhya Pradesh,2024-01-31,1503.4702702702702
onion,Madhya Pradesh,2024-02-29,1834.392857142857
onion,Madhya Pradesh,2024-03-31,1914.377049180328
onion,Madhya Pradesh,2024-04-30,2077.0557768924305
onion,Madhya Pradesh,2024-05-31,2172.8308270676694
onion,Madhya Pradesh,2024-06-30,2064.6013071895427
onion,Madhya Pradesh,2024-07-31,2309.227906976744
onion,Madhya Pradesh,2024-08-31,2236.835497835498
onion,Madhya Pradesh,2024-09-30,2112.285067873303
onion,Madhya Pradesh,2024-10-31,2217.4166666666665
onion,Madhya Pradesh,2024-11-30,2283.1085714285714
onion,Madhya Pradesh,2024-12-31,2160.79792746114
onion,Madhya Pradesh,2025-01-31,1215.2
onion,Madhya Pradesh,2025-02-28,845.3076923076923
onion,Madhya Pradesh,2025-03-31,984.8333333333334
onion,Madhya Pradesh,2025-04-30,1062.6363636363637
onion,Madhya Pradesh,2025-05-31,1001.4175824175824
onion,Madhya Pradesh,2025-06-30,1162.266304347826
onion,Madhya Pradesh,2025-07-31,1226.7709497206704
onion,Madhya Pradesh,2025-08-31,1121.40625
onion,Madhya Pradesh,2025-09-30,890.8983050847457
onion,Madhya Pradesh,2025-10-31,1195.0050251256282
onion,Madhya Pradesh,2025-11-30,1120.231182795699
onion,Madhya Pradesh,2025-12-31,1142.4770642201836
onion,Maharashtra,2023-07-31,1202.4324324324325
onion,Maharashtra,2023-08-31,1337.0
onion,Maharashtra,2024-01-31,2150.0467005076143
onion,Maharashtra,2024-02-29,2233.133891402715
onion,Maharashtra,2024-03-31,2435.0659408033825
onion,Maharashtra,2024-04-30,2479.390814196242
onion,Maharashtra,2024-05-31,2552.836854990584
onion,Maharashtra,2024-06-30,2412.823546617916
onion,Maharashtra,2024-07-31,2463.3623560209426
onion,Maharashtra,2024-08-31,2292.6966987951805
onion,Maharashtra,2024-09-30,2522.1137149028077
onion,Maharashtra,2024-10-31,2588.267619047619
onion,Maharashtra,2024-11-30,2625.6139568345325
onion,Maharashtra,2024-12-31,2555.523243243243
onion,Maharashtra,2025-01-31,1565.595041322314
onion,Maharashtra,2025-02-28,1283.202191011236
onion,Maharashtra,2025-03-31,1395.9455
onion,Maharashtra,2025-04-30,1457.4028571428573
onion,Maharashtra,2025-05-31,1403.3609523809523
onion,Maharashtra,2025-06-30,1574.8830603448275
onion,Maharashtra,2025-07-31,1541.461440329218
onion,Maharashtra,2025-08-31,1426.8184140969165
onion,Maharashtra,2025-09-30,1312.0757731958763
onion,Maharashtra,2025-10-31,1323.8279787234044
onion,Maharashtra,2025-11-30,1323.7222543352602
onion,Maharashtra,2025-12-31,1375.208344370861
onion,Manipur,2024-01-31,4861.111111111111
onion,Manipur,2024-02-29,4850.0
onion,Manipur,2024-03-31,6375.0
onion,Manipur,2024-04-30,6075.0
onion,Manipur,2024-05-31,5660.714285714285
onion,Manipur,2024-06-30,5553.571428571428
onion,Manipur,2024-07-31,4931.818181818182
onion,Manipur,2024-08-31,4788.461538461538
onion,Manipur,2024-09-30,5700.0
onion,Manipur,2024-10-31,4750.0
onion,Manipur,2024-11-30,8000.0
onion,Manipur,2024-12-31,5025.0
onion,Manipur,2025-01-31,3750.0
onion,Manipur,2025-02-28,3250.0
onion,Manipur,2025-03-31,4125.0
onion,Manipur,2025-04-30,3950.0
onion,Manipur,2025-05-31,3550.0
onion,Manipur,2025-06-30,3750.0
onion,Manipur,2025-07-31,3500.0
onion,Manipur,2025-08-31,3000.0
onion,Manipur,2025-09-30,3250.0
onion,Manipur,2025-10-31,3916.6666666666665
onion,Manipur,2025-11-30,3916.6666666666665
onion,Manipur,2025-12-31,3666.6666666666665
onion,Meghalaya,2024-01-31,3400.0
onion,Meghalaya,2024-04-30,3575.0
onion,Meghalaya,2024-05-31,4175.0
onion,Meghalaya,2024-06-30,4333.333333333333
onion,Meghalaya,2024-08-31,3600.0
onion,Meghalaya,2024-09-30,3750.0
onion,Meghalaya,2024-11-30,3700.0
onion,Meghalaya,2024-12-31,3500.0
onion,Nagaland,2023-07-31,8416.666666666666
onion,Nagaland,2023-08-31,3000.0
onion,Nagaland,2024-01-31,5285.714285714285
onion,Nagaland,2024-02-29,4700.0
onion,Nagaland,2024-03-31,4792.857142857143
onion,Nagaland,2024-04-30,4122.222222222223
onion,Nagaland,2024-05-31,4950.0
onion,Nagaland,2024-06-30,4653.333333333333
onion,Nagaland,2024-07-31,4538.461538461538
onion,Nagaland,2024-08-31,4261.538461538462
onion,Nagaland,2024-09-30,4970.588235294118
onion,Nagaland,2024-10-31,4187.5
onion,Nagaland,2024-11-30,5000.0
onion,Nagaland,2024-12-31,4722.222222222223
onion,Nagaland,2025-02-28,4000.0
onion,Nagaland,2025-04-30,3200.0
onion,Nagaland,2025-05-31,5000.0
onion,Nagaland,2025-06-30,5500.0
onion,Nagaland,2025-07-31,5500.0
onion,Nct Of Delhi,2023-07-31,1600.0
onion,Odisha,2023-07-31,2217.948717948718
onion,Odisha,2023-08-31,2257.8947368421054
onion,Odisha,2025-05-31,1800.0
onion,Orissa,2024-01-31,3584.516129032258
onion,Orissa,2024-02-29,3596.978417266187
onion,Orissa,2024-03-31,3416.9402985074626
onion,Orissa,2024-04-30,3570.285714285714
onion,Orissa,2024-05-31,3646.6428571428573
onion,Orissa,2024-06-30,3582.777777777778
onion,Orissa,2024-07-31,3693.684210526316
onion,Orissa,2024-08-31,3414.4736842105262
onion,Orissa,2024-09-30,3492.3076923076924
onion,Orissa,2024-10-31,3481.7796610169494
onion,Orissa,2024-11-30,3673.3076923076924
onion,Orissa,2024-12-31,3631.404958677686
onion,Orissa,2025-01-31,2690.2127659574467
onion,Orissa,2025-02-28,2588.8
onion,Orissa,2025-03-31,2511.590909090909
onion,Orissa,2025-04-30,2646.4285714285716
onion,Orissa,2025-05-31,2602.6666666666665
onion,Orissa,2025-06-30,2635.090909090909
onion,Orissa,2025-07-31,2713.6206896551726
onion,Orissa,2025-08-31,2682.962962962963
onion,Orissa,2025-09-30,2645.438596491228
onion,Orissa,2025-10-31,2776.065573770492
onion,Orissa,2025-11-30,2718.095238095238
onion,Orissa,2025-12-31,2754.5
onion,Punjab,2023-07-31,1718.7058823529412
onion,Punjab,2023-08-31,1639.516129032258
onion,Punjab,2024-01-31,2560.6736842105265
onion,Punjab,2024-02-29,2750.380239520958
onion,Punjab,2024-03-31,2677.223642172524
onion,Punjab,2024-04-30,2751.878048780488
onion,Punjab,2024-05-31,2729.3121387283236
onion,Punjab,2024-06-30,2609.700258397933
onion,Punjab,2024-07-31,2827.926470588235
onion,Punjab,2024-08-31,2629.7147435897436
onion,Punjab,2024-09-30,2787.5436046511627
onion,Punjab,2024-10-31,2744.944805194805
onion,Punjab,2024-11-30,2898.4084507042253
onion,Punjab,2024-12-31,2894.6564417177915
onion,Punjab,2025-01-31,1823.3831775700935
onion,Punjab,2025-02-28,1527.280701754386
onion,Punjab,2025-03-31,1713.2781456953642
onion,Punjab,2025-04-30,1781.7131782945737
onion,Punjab,2025-05-31,1682.7707006369426
onion,Punjab,2025-06-30,1831.4276315789473
onion,Punjab,2025-07-31,1796.0324324324324
onion,Punjab,2025-08-31,1861.5
onion,Punjab,2025-09-30,1550.7022900763359
onion,Punjab,2025-10-31,1839.0919540229886
onion,Punjab,2025-11-30,1984.0579710144928
onion,Punjab,2025-12-31,1929.3146853146852
onion,Rajasthan,2023-07-31,1250.0
onion,Rajasthan,2023-08-31,1241.3636363636363
onion,Rajasthan,2024-01-31,2138.7046979865772
onion,Rajasthan,2024-02-29,2298.6923076923076
onion,Rajasthan,2024-03-31,2249.5865384615386
onion,Rajasthan,2024-04-30,2309.232558139535
onion,Rajasthan,2024-05-31,2325.5770925110132
onion,Rajasthan,2024-06-30,2271.378486055777
onion,Rajasthan,2024-07-31,2412.217391304348
onion,Rajasthan,2024-08-31,2300.105
onion,Rajasthan,2024-09-30,2372.4257425742576
onion,Rajasthan,2024-10-31,2439.807486631016
onion,Rajasthan,2024-11-30,2467.032258064516
onion,Rajasthan,2024-12-31,2383.8067632850243
onion,Rajasthan,2025-01-31,1615.8333333333333
onion,Rajasthan,2025-02-28,1394.2105263157894
onion,Rajasthan,2025-03-31,1464.1931818181818
onion,Rajasthan,2025-04-30,1488.4634146341464
onion,Rajasthan,2025-05-31,1394.5578947368422
onion,Rajasthan,2025-06-30,1536.2745098039215
onion,Rajasthan,2025-07-31,1542.651376146789
onion,Rajasthan,2025-08-31,1489.8817204301076
onion,Rajasthan,2025-09-30,1428.5
onion,Rajasthan,2025-10-31,1604.28125
onion,Rajasthan,2025-11-30,1655.2125
onion,Rajasthan,2025-12-31,1660.015873015873
onion,Tamil Nadu,2024-01-31,7000.0
onion,Tamil Nadu,2024-02-29,8000.0
onion,Tamil Nadu,2024-09-30,8600.0
onion,Tamil Nadu,2024-10-31,6333.333333333333
onion,Tamil Nadu,2024-12-31,7000.0
onion,Tamilnadu,2024-01-31,5592.669584245076
onion,Tamilnadu,2024-02-29,5947.202797202797
onion,Tamilnadu,2024-03-31,5861.324041811847
onion,Tamilnadu,2024-04-30,5883.826086956522
onion,Tamilnadu,2024-05-31,5921.777003484321
onion,Tamilnadu,2024-06-30,5303.625965996909
onion,Tamilnadu,2024-07-31,5010.766917293233
onion,Tamilnadu,2024-08-31,5647.358490566037
onion,Tamilnadu,2024-09-30,5646.792452830188
onion,Tamilnadu,2024-10-31,5676.271186440678
onion,Tamilnadu,2024-11-30,5675.751879699248
onion,Tamilnadu,2024-12-31,5684.557438794727
onion,Tamilnadu,2025-01-31,3397.303370786517
onion,Tamilnadu,2025-02-28,3394.5945945945946
onion,Tamilnadu,2025-03-31,3358.6516853932585
onion,Tamilnadu,2025-04-30,3347.3094170403588
onion,Tamilnadu,2025-05-31,3351.006711409396
onion,Tamilnadu,2025-06-30,3647.9427549194993
onion,Tamilnadu,2025-07-31,3575.4039497307003
onion,Tamilnadu,2025-08-31,3584.973166368515
onion,Tamilnadu,2025-09-30,3564.516129032258
onion,Tamilnadu,2025-10-31,3983.5329341317365
onion,Tamilnadu,2025-11-30,3551.8783542039355
onion,Tamilnadu,2025-12-31,3636.3431151241534
onion,Telangana,2023-07-31,1581.25
onion,Telangana,2023-08-31,1669.3636363636363
onion,Telangana,2025-05-31,1383.3333333333333
onion,Tripura,2023-07-31,3125.0
onion,Tripura,2023-08-31,2700.0
onion,Tripura,2024-03-31,2100.0
onion,Tripura,2024-04-30,1750.0
onion,Tripura,2024-06-30,1800.0
onion,Tripura,2024-09-30,6500.0
onion,Tripura,2024-10-31,6500.0
onion,Tripura,2024-12-31,1975.0
onion,Tripura,2025-05-31,2450.0
onion,Uttar Pradesh,2023-07-31,1478.2762645914397
onion,Uttar Pradesh,2023-08-31,1490.0869565217392
onion,Uttar Pradesh,2024-01-31,2386.699600798403
onion,Uttar Pradesh,2024-02-29,2491.0476610767873
onion,Uttar Pradesh,2024-03-31,2481.3022260273974
onion,Uttar Pradesh,2024-04-30,2500.458157227388
onion,Uttar Pradesh,2024-05-31,2506.903908794788
onion,Uttar Pradesh,2024-06-30,2484.463017751479
onion,Uttar Pradesh,2024-07-31,2555.340864440079
onion,Uttar Pradesh,2024-08-31,2490.4901433691757
onion,Uttar Pradesh,2024-09-30,2541.500442086649
onion,Uttar Pradesh,2024-10-31,2529.790900290416
onion,Uttar Pradesh,2024-11-30,2574.276676109537
onion,Uttar Pradesh,2024-12-31,2519.9080036798528
onion,Uttar Pradesh,2025-01-31,1744.2863534675614
onion,Uttar Pradesh,2025-02-28,1608.8559670781892
onion,Uttar Pradesh,2025-03-31,1687.3384615384616
onion,Uttar Pradesh,2025-04-30,1685.1129363449693
onion,Uttar Pradesh,2025-05-31,1633.6067019400352
onion,Uttar Pradesh,2025-06-30,1726.9259842519684
onion,Uttar Pradesh,2025-07-31,1719.78
onion,Uttar Pradesh,2025-08-31,1708.5686274509803
onion,Uttar Pradesh,2025-09-30,1639.456081081081
onion,Uttar Pradesh,2025-10-31,1738.7096247960849
onion,Uttar Pradesh,2025-11-30,1760.225352112676
onion,Uttar Pradesh,2025-12-31,1821.554347826087
onion,Uttrakhand,2023-07-31,1519.4117647058824
onion,Uttrakhand,2023-08-31,1522.2222222222222
onion,Uttrakhand,2024-07-31,1735.0
onion,Uttrakhand,2024-10-31,1200.0
onion,Uttrakhand,2025-05-31,1708.3333333333333
onion,Uttrakhand,2025-08-31,810.0
onion,Uttrakhand,2025-11-30,950.0
onion,West Bengal,2023-07-31,2053.061224489796
onion,West Bengal,2023-08-31,2058.974358974359
onion,West Bengal,2024-01-31,3100.2140672782875
onion,West Bengal,2024-02-29,3207.893081761006
onion,West Bengal,2024-03-31,3177.116564417178
onion,West Bengal,2024-04-30,3154.814814814815
onion,West Bengal,2024-05-31,3218.5014836795253
onion,West Bengal,2024-06-30,3188.0913978494623
onion,West Bengal,2024-07-31,3202.8571428571427
onion,West Bengal,2024-08-31,3161.078767123288
onion,West Bengal,2024-09-30,3223.8704318936875
onion,West Bengal,2024-10-31,3297.877192982456
onion,West Bengal,2024-11-30,3323.494983277592
onion,West Bengal,2024-12-31,3302.7017543859647
onion,West Bengal,2025-01-31,2172.5
onion,West Bengal,2025-02-28,2158.1879194630874
onion,West Bengal,2025-03-31,2146.5827338129498
onion,West Bengal,2025-04-30,2110.698529411765
onion,West Bengal,2025-05-31,2117.5
onion,West Bengal,2025-06-30,2228.4180790960454
onion,West Bengal,2025-07-31,2205.879120879121
onion,West Bengal,2025-08-31,2202.185792349727
onion,West Bengal,2025-09-30,2194.2265193370167
onion,West Bengal,2025-10-31,2208.7912087912086
onion,West Bengal,2025-11-30,2266.6666666666665
onion,West Bengal,2025-12-31,2331.0596026490066
onion green,Gujarat,2023-07-31,4300.0
onion green,Gujarat,2023-08-31,3250.0
onion green,Gujarat,2025-05-31,2250.0
onion green,Maharashtra,2023-07-31,10.625
onion green,Maharashtra,2023-08-31,597.5
onion green,Punjab,2023-07-31,900.0
onion green,Punjab,2023-08-31,1000.0
onion green,Rajasthan,2023-07-31,3200.0
onion green,Telangana,2023-07-31,3825.0
onion green,Telangana,2023-08-31,2750.0
orange,Chattisgarh,2023-07-31,3400.0
orange,Gujarat,2023-07-31,10160.0
orange,Karnataka,2023-07-31,6000.0
orange,Karnataka,2023-08-31,6500.0
orange,Kerala,2023-07-31,12000.0
orange,Kerala,2023-08-31,12000.0
orange,Kerala,2025-05-31,9633.333333333334
orange,Maharashtra,2023-07-31,7750.0
orange,Maharashtra,2023-08-31,6333.333333333333
orange,Rajasthan,2023-07-31,3400.0
orange,Rajasthan,2023-08-31,3400.0
orange,Telangana,2023-08-31,4250.0
orange,Uttar Pradesh,2025-05-31,3700.0
orange,Uttrakhand,2025-05-31,2900.0
orchid,Nct Of Delhi,2023-08-31,35.0
ox,Odisha,2023-07-31,35000.0
ox,Telangana,2023-08-31,15000.0
paddy(dhan)(basmati),Telangana,2023-07-31,2060.0
paddy(dhan)(basmati),Uttar Pradesh,2023-07-31,2997.4285714285716
paddy(dhan)(basmati),Uttar Pradesh,2023-08-31,3150.6666666666665
paddy(dhan)(basmati),Uttar Pradesh,2025-05-31,2300.0
paddy(dhan)(common),Andhra Pradesh,2023-07-31,2044.1666666666667
paddy(dhan)(common),Andhra Pradesh,2023-08-31,2053.5714285714284
paddy(dhan)(common),Andhra Pradesh,2025-05-31,2400.0
paddy(dhan)(common),Chattisgarh,2023-07-31,1834.851851851852
paddy(dhan)(common),Chattisgarh,2023-08-31,1695.8235294117646
paddy(dhan)(common),Gujarat,2023-07-31,1955.7142857142858
paddy(dhan)(common),Gujarat,2023-08-31,1864.5
paddy(dhan)(common),Gujarat,2025-05-31,1965.0
paddy(dhan)(common),Karnataka,2023-07-31,2542.5
paddy(dhan)(common),Karnataka,2023-08-31,2264.5
paddy(dhan)(common),Kerala,2023-07-31,2210.0
paddy(dhan)(common),Madhya Pradesh,2023-08-31,1960.0
paddy(dhan)(common),Maharashtra,2023-07-31,2495.875
paddy(dhan)(common),Maharashtra,2023-08-31,2678.875
paddy(dhan)(common),Odisha,2023-07-31,2040.0
paddy(dhan)(common),Odisha,2023-08-31,2020.0
paddy(dhan)(common),Odisha,2025-05-31,2300.0
paddy(dhan)(common),Pondicherry,2023-07-31,2440.0
paddy(dhan)(common),Pondicherry,2023-08-31,1951.3333333333333
paddy(dhan)(common),Rajasthan,2023-07-31,3400.0
paddy(dhan)(common),Rajasthan,2023-08-31,3287.6666666666665
paddy(dhan)(common),Rajasthan,2025-05-31,3100.0
paddy(dhan)(common),Tamil Nadu,2023-07-31,1996.8846153846155
paddy(dhan)(common),Tamil Nadu,2023-08-31,1927.5384615384614
paddy(dhan)(common),Telangana,2023-07-31,2027.2380952380952
paddy(dhan)(common),Telangana,2023-08-31,2037.2820512820513
paddy(dhan)(common),Telangana,2025-05-31,2298.0
paddy(dhan)(common),Uttar Pradesh,2023-07-31,2022.3076923076924
paddy(dhan)(common),Uttar Pradesh,2023-08-31,2008.4782608695652
paddy(dhan)(common),Uttar Pradesh,2025-05-31,2214.0
paddy(dhan)(common),Uttrakhand,2023-07-31,1975.0
paddy(dhan)(common),Uttrakhand,2023-08-31,1750.0
paddy(dhan)(common),West Bengal,2023-07-31,2149.2
paddy(dhan)(common),West Bengal,2023-08-31,2114.176470588235
paddy(dhan)(common),West Bengal,2025-05-31,2310.0
papaya,Chattisgarh,2023-07-31,2100.0
papaya,Gujarat,2023-07-31,2096.4285714285716
papaya,Gujarat,2023-08-31,2500.0
papaya,Haryana,2023-07-31,1733.3333333333333
papaya,Haryana,2023-08-31,4500.0
papaya,Himachal Pradesh,2023-07-31,4197.916666666667
papaya,Himachal Pradesh,2023-08-31,4508.333333333333
papaya,Himachal Pradesh,2025-05-31,4037.5
papaya,Jammu And Kashmir,2023-07-31,3525.0
papaya,Jammu And Kashmir,2023-08-31,3750.0
papaya,Jammu And Kashmir,2025-05-31,4250.0
papaya,Karnataka,2023-08-31,1516.6666666666667
papaya,Kerala,2023-07-31,3000.0
papaya,Kerala,2023-08-31,2450.0
papaya,Kerala,2025-05-31,4000.0
papaya,Madhya Pradesh,2023-07-31,2300.0
papaya,Madhya Pradesh,2023-08-31,1300.0
papaya,Maharashtra,2023-07-31,1833.3333333333333
papaya,Maharashtra,2023-08-31,1460.0
papaya,Nagaland,2023-07-31,3250.0
papaya,Punjab,2023-07-31,3166.6666666666665
papaya,Punjab,2023-08-31,3069.230769230769
papaya,Punjab,2025-05-31,2983.3333333333335
papaya,Rajasthan,2023-07-31,2450.0
papaya,Rajasthan,2023-08-31,2200.0
papaya,Rajasthan,2025-05-31,2750.0
papaya,Telangana,2023-07-31,1666.6666666666667
papaya,Telangana,2023-08-31,1800.0
papaya,Uttar Pradesh,2023-07-31,2420.578431372549
papaya,Uttar Pradesh,2023-08-31,2379.1304347826085
papaya,Uttar Pradesh,2025-05-31,2702.8
papaya,Uttrakhand,2023-07-31,2250.0
papaya,Uttrakhand,2023-08-31,2325.0
papaya,Uttrakhand,2025-05-31,2130.0
papaya (raw),Chattisgarh,2023-08-31,2000.0
papaya (raw),Gujarat,2023-07-31,1500.0
papaya (raw),Gujarat,2023-08-31,1450.0
papaya (raw),Gujarat,2025-05-31,900.0
papaya (raw),Kerala,2023-07-31,2550.0
papaya (raw),Kerala,2023-08-31,2150.0
papaya (raw),Kerala,2025-05-31,2900.0
papaya (raw),Nagaland,2023-07-31,7620.0
papaya (raw),Nagaland,2023-08-31,10100.0
papaya (raw),Odisha,2023-07-31,2500.0
papaya (raw),Odisha,2023-08-31,2600.0
papaya (raw),Odisha,2025-05-31,1500.0
papaya (raw),Tripura,2023-07-31,2220.0
papaya (raw),Tripura,2023-08-31,2200.0
papaya (raw),Tripura,2025-05-31,1800.0
papaya (raw),Uttar Pradesh,2023-08-31,1100.0
papaya (raw),West Bengal,2023-08-31,1550.0
patti calcutta,Nct Of Delhi,2023-08-31,28000.0
peach,Jammu And Kashmir,2023-07-31,1766.6666666666667
peach,Punjab,2025-05-31,3900.0
peach,Uttrakhand,2023-07-31,1200.0
peach,Uttrakhand,2025-05-31,4250.0
pear(marasebu),Haryana,2023-07-31,2295.8333333333335
pear(marasebu),Haryana,2023-08-31,2420.0
pear(marasebu),Himachal Pradesh,2023-07-31,7490.0
pear(marasebu),Himachal Pradesh,2023-08-31,7045.454545454545
pear(marasebu),Jammu And Kashmir,2023-07-31,4741.0
pear(marasebu),Jammu And Kashmir,2023-08-31,5293.75
pear(marasebu),Madhya Pradesh,2023-08-31,3000.0
pear(marasebu),Maharashtra,2023-07-31,5450.0
pear(marasebu),Maharashtra,2023-08-31,6000.0
pear(marasebu),Meghalaya,2023-07-31,950.0
pear(marasebu),Meghalaya,2023-08-31,2200.0
pear(marasebu),Punjab,2023-07-31,4783.333333333333
pear(marasebu),Punjab,2023-08-31,3666.6666666666665
pear(marasebu),Rajasthan,2023-07-31,2250.0
pear(marasebu),Rajasthan,2023-08-31,1300.0
pear(marasebu),Uttar Pradesh,2023-07-31,1943.5714285714287
pear(marasebu),Uttar Pradesh,2023-08-31,1756.6666666666667
